Geno,Block,Loc,Year,Height
GW-9879,3,Corv,2011,353.568
BESC-402,3,Corv,2011,350.52
BESC-10,3,Corv,2011,304.8
BESC-208,3,Corv,2011,426.72
CHWK-27-3,3,Corv,2011,387.096
BESC-902,3,Corv,2011,353.568
BESC-355,3,Corv,2011,438.912
BESC-16,3,Corv,2011,347.472
BESC-860,3,Corv,2011,451.104
GW-9806,3,Corv,2011,402.336
BESC-40,3,Corv,2011,414.528
BESC-269,3,Corv,2011,365.76
BESC-59,3,Corv,2011,323.088
BESC-821,3,Corv,2011,414.528
LILA-26-4,3,Corv,2011,304.8
BESC-824,3,Corv,2011,411.48
BESC-276,3,Corv,2011,420.624
HOMA-21-4,3,Corv,2011,396.24
GW-10955,3,Corv,2011,371.856
YALE-27-2,3,Corv,2011,NA
GW-11031,3,Corv,2011,402.336
BESC-395,3,Corv,2011,246.888
GW-9580,1,Corv,2011,387.096
MTSM-27-1,1,Corv,2011,320.04
WELC-27-1,1,Corv,2011,188.976
GW-9832,1,Corv,2011,231.648
BESC-233,1,Corv,2011,265.176
GW-9874,1,Corv,2011,313.944
GW-9816,1,Corv,2011,429.768
BESC-904,1,Corv,2011,353.568
LILC-26-2,1,Corv,2011,249.936
BESC-219,1,Corv,2011,289.56
BESC-11,1,Corv,2011,292.608
LILB-26-1,1,Corv,2011,228.6
SKWA-24-5,1,Corv,2011,265.176
BESC-300,1,Corv,2011,320.04
BESC-881,1,Corv,2011,341.376
YALE-27-3,1,Corv,2011,341.376
HOMC-21-5,1,Corv,2011,283.464
DENC-17-1,1,Corv,2011,210.312
CHWJ-27-2,1,Corv,2011,298.704
BESC-270,1,Corv,2011,252.984
BESC-205,1,Corv,2011,234.696
GW-10997,1,Corv,2011,271.272
BESC-44,1,Corv,2011,146.304
BESC-122,1,Corv,2011,298.704
SLMD-28-4,1,Corv,2011,182.88
BESC-899,1,Corv,2011,274.32
BESC-409,1,Corv,2011,316.992
BESC-862,1,Corv,2011,347.472
GW-9836,1,Corv,2011,332.232
GW-11037,1,Corv,2011,216.408
BESC-124,3,Corv,2011,225.552
GW-9589,3,Corv,2011,313.944
SKWE-24-4,3,Corv,2011,280.416
BESC-404,3,Corv,2011,237.744
WHTE-28-1,3,Corv,2011,277.368
BESC-810,3,Corv,2011,316.992
BESC-454,3,Corv,2011,399.288
LILC-26-1,3,Corv,2011,280.416
BESC-464,3,Corv,2011,396.24
BESC-262,3,Corv,2011,402.336
BESC-339,3,Corv,2011,414.528
GW-10998,3,Corv,2011,417.576
GW-9855,3,Corv,2011,374.904
NHTA-27-3,3,Corv,2011,158.496
HRSP-27-4,3,Corv,2011,356.616
BESC-453,3,Corv,2011,420.624
BESC-220,3,Corv,2011,393.192
BESC-437,3,Corv,2011,377.952
BESC-119,3,Corv,2011,432.816
BESC-86,3,Corv,2011,411.48
BESC-340,3,Corv,2011,381
BESC-286,3,Corv,2011,387.096
NHTA-27-5,3,Corv,2011,326.136
BESC-20,3,Corv,2011,353.568
GW-9792,3,Corv,2011,362.712
LILA-26-1,3,Corv,2011,344.424
GW-11027,3,Corv,2011,NA
BESC-4,3,Corv,2011,402.336
BESC-432,3,Corv,2011,347.472
BESC-186,3,Corv,2011,347.472
KLNG-20-7,1,Corv,2011,880.872
BESC-231,1,Corv,2011,384.048
BESC-833,1,Corv,2011,399.288
BESC-216,1,Corv,2011,259.08
BESC-143,1,Corv,2011,304.8
GW-10957,1,Corv,2011,384.048
BESC-810,1,Corv,2011,353.568
BESC-213,1,Corv,2011,381
GW-10986,1,Corv,2011,320.04
BESC-404,1,Corv,2011,271.272
BESC-310,1,Corv,2011,268.224
GW-9824,1,Corv,2011,387.096
BESC-256,1,Corv,2011,228.6
VNDL-27-5,1,Corv,2011,408.432
BESC-167,1,Corv,2011,341.376
BESC-386,1,Corv,2011,280.416
GW-10987,1,Corv,2011,234.696
GW-9961,1,Corv,2011,210.312
KLNG-20-5,1,Corv,2011,146.304
GW-9822,1,Corv,2011,271.272
HOMD-21-1,1,Corv,2011,259.08
BESC-100,1,Corv,2011,149.352
BESC-195,1,Corv,2011,256.032
BESC-6,1,Corv,2011,265.176
PHY-1,1,Corv,2011,237.744
BESC-469,1,Corv,2011,283.464
GW-9902,1,Corv,2011,188.976
SLMC-28-3,1,Corv,2011,216.408
BESC-338,1,Corv,2011,210.312
GW-9909,1,Corv,2011,316.992
BESC-152,3,Corv,2011,323.088
GW-9797,3,Corv,2011,228.6
BESC-128,3,Corv,2011,344.424
BESC-292,3,Corv,2011,323.088
LILA-26-5,3,Corv,2011,265.176
GW-9959,3,Corv,2011,323.088
BESC-89,3,Corv,2011,368.808
GW-7985,3,Corv,2011,423.672
BESC-114,3,Corv,2011,405.384
BESC-426,3,Corv,2011,362.712
KLNC-20-2,3,Corv,2011,268.224
BESC-39,3,Corv,2011,429.768
BESC-831,3,Corv,2011,341.376
GW-11014,3,Corv,2011,396.24
BESC-439,3,Corv,2011,280.416
BESC-218,3,Corv,2011,384.048
KTMC-12-3,3,Corv,2011,326.136
BESC-836,3,Corv,2011,445.008
GW-7996,3,Corv,2011,384.048
BESC-56,3,Corv,2011,393.192
SKWE-24-1,3,Corv,2011,396.24
HOMA-21-5,3,Corv,2011,381
GW-9782,3,Corv,2011,478.536
CMBF-28-4,3,Corv,2011,365.76
GW-9812,3,Corv,2011,417.576
BESC-895,3,Corv,2011,NA
GW-9776,3,Corv,2011,387.096
GW-9898,3,Corv,2011,399.288
BESC-321,1,Corv,2011,289.56
BESC-803,1,Corv,2011,365.76
GW-9919,1,Corv,2011,NA
SKWD-24-1,1,Corv,2011,301.752
GW-9900,1,Corv,2011,435.864
BESC-849,1,Corv,2011,393.192
BESC-299,1,Corv,2011,371.856
GW-9771,1,Corv,2011,377.952
BESC-194,1,Corv,2011,274.32
BESC-804,1,Corv,2011,301.752
GW-9955,1,Corv,2011,277.368
BESC-177,1,Corv,2011,222.504
BESC-875,1,Corv,2011,286.512
BESC-398,1,Corv,2011,234.696
HARA-26-2,1,Corv,2011,219.456
WELC-27-2,1,Corv,2011,249.936
GW-9772,1,Corv,2011,341.376
BESC-144,1,Corv,2011,341.376
BESC-240,1,Corv,2011,265.176
BESC-320,1,Corv,2011,109.728
CA-04-04,1,Corv,2011,NA
SQMC-25-4,1,Corv,2011,268.224
BESC-447,1,Corv,2011,280.416
BESC-69,1,Corv,2011,259.08
BESC-889,1,Corv,2011,216.408
GW-9872,1,Corv,2011,167.64
BESC-85,1,Corv,2011,106.68
CA-02-04,1,Corv,2011,NA
HARC-26-5,1,Corv,2011,243.84
HRSP-27-5,3,Corv,2011,179.832
GW-9909,3,Corv,2011,377.952
GW-9838,3,Corv,2011,402.336
GW-9957,3,Corv,2011,371.856
GW-9841,3,Corv,2011,298.704
GW-9832,3,Corv,2011,365.76
CHWJ-27-2,3,Corv,2011,387.096
GW-11049,3,Corv,2011,252.984
GW-9860,3,Corv,2011,466.344
BESC-347,3,Corv,2011,353.568
BESC-418,3,Corv,2011,368.808
BESC-336,3,Corv,2011,359.664
CNYH-28-5,3,Corv,2011,271.272
GW-9904,3,Corv,2011,390.144
GW-10982,3,Corv,2011,347.472
GW-9896,3,Corv,2011,408.432
GW-11042,3,Corv,2011,295.656
BESC-63,3,Corv,2011,451.104
BESC-827,3,Corv,2011,387.096
BESC-842,3,Corv,2011,371.856
GW-9821,3,Corv,2011,396.24
BESC-127,3,Corv,2011,408.432
BESC-67,3,Corv,2011,426.72
GW-9833,3,Corv,2011,451.104
GW-9908,3,Corv,2011,417.576
CA-05-03,3,Corv,2011,131.064
BESC-255,3,Corv,2011,344.424
BESC-93,3,Corv,2011,454.152
BESC-47,3,Corv,2011,377.952
CHWJ-27-1,3,Corv,2011,320.04
BESC-273,1,Corv,2011,344.424
BESC-439,1,Corv,2011,387.096
KLNA-20-4,1,Corv,2011,329.184
GW-9861,1,Corv,2011,332.232
BESC-166,1,Corv,2011,304.8
BESC-465,1,Corv,2011,414.528
BESC-877,1,Corv,2011,320.04
GW-9903,1,Corv,2011,411.48
GW-9960,1,Corv,2011,353.568
BESC-829,1,Corv,2011,277.368
BESC-264,1,Corv,2011,304.8
BESC-327,1,Corv,2011,256.032
GW-9791,1,Corv,2011,374.904
GW-11014,1,Corv,2011,356.616
BESC-911,1,Corv,2011,313.944
BESC-188,1,Corv,2011,228.6
BESC-111,1,Corv,2011,249.936
SKWF-24-3,1,Corv,2011,161.544
BESC-851,1,Corv,2011,188.976
BESC-139,1,Corv,2011,204.216
SKWD-24-4,1,Corv,2011,207.264
GW-9799,1,Corv,2011,167.64
GW-10999,1,Corv,2011,286.512
BESC-142,1,Corv,2011,262.128
LILC-26-5,1,Corv,2011,182.88
BESC-212,1,Corv,2011,216.408
BESC-440,1,Corv,2011,182.88
BESC-46,1,Corv,2011,140.208
GW-9887,1,Corv,2011,195.072
BESC-365,3,Corv,2011,252.984
BESC-882,3,Corv,2011,265.176
BESC-883,3,Corv,2011,298.704
BESC-458,3,Corv,2011,326.136
BESC-423,3,Corv,2011,320.04
BESC-823,3,Corv,2011,420.624
BESC-909,3,Corv,2011,393.192
KLNA-20-3,3,Corv,2011,268.224
GW-9814,3,Corv,2011,387.096
SKWF-24-3,3,Corv,2011,240.792
BESC-259,3,Corv,2011,365.76
GW-9884,3,Corv,2011,NA
BESC-69,3,Corv,2011,338.328
BESC-304,3,Corv,2011,298.704
SKWE-24-2,3,Corv,2011,246.888
YALD-27-2,3,Corv,2011,316.992
BESC-449,3,Corv,2011,417.576
GW-9922,3,Corv,2011,469.392
GW-11052,3,Corv,2011,335.28
BESC-350,3,Corv,2011,432.816
BESC-210,3,Corv,2011,387.096
BESC-433,3,Corv,2011,411.48
GW-9802,3,Corv,2011,384.048
BESC-802,3,Corv,2011,384.048
BESC-49,3,Corv,2011,207.264
BESC-388,3,Corv,2011,414.528
GW-9961,3,Corv,2011,344.424
BESC-272,3,Corv,2011,408.432
WELC-27-2,3,Corv,2011,313.944
CHWK-27-4,3,Corv,2011,362.712
GW-10958,1,Corv,2011,NA
BESC-846,1,Corv,2011,408.432
BESC-427,1,Corv,2011,359.664
BESC-4,1,Corv,2011,381
GW-10983,1,Corv,2011,387.096
BESC-86,1,Corv,2011,414.528
BESC-185,1,Corv,2011,463.296
SKWE-24-5,1,Corv,2011,411.48
BESC-335,1,Corv,2011,338.328
GW-9895,1,Corv,2011,371.856
GW-9762,1,Corv,2011,362.712
GW-9857,1,Corv,2011,399.288
SKWE-24-1,1,Corv,2011,195.072
CHWK-27-4,1,Corv,2011,249.936
GW-9806,1,Corv,2011,323.088
HOPF-27-1,1,Corv,2011,420.624
GW-11022,1,Corv,2011,387.096
BESC-66,1,Corv,2011,280.416
BESC-268,1,Corv,2011,182.88
GW-9918,1,Corv,2011,292.608
GW-9921,1,Corv,2011,198.12
BESC-187,1,Corv,2011,347.472
GW-9823,1,Corv,2011,262.128
GLCB-26-1,1,Corv,2011,237.744
BESC-74,1,Corv,2011,198.12
GW-7993,1,Corv,2011,152.4
BESC-378,1,Corv,2011,164.592
BESC-435,1,Corv,2011,121.92
BESC-451,1,Corv,2011,164.592
GW-9886,1,Corv,2011,320.04
GW-11051,3,Corv,2011,185.928
GW-11044,3,Corv,2011,289.56
BESC-847,3,Corv,2011,426.72
BESC-858,3,Corv,2011,286.512
BESC-443,3,Corv,2011,368.808
BESC-34,3,Corv,2011,420.624
BESC-852,3,Corv,2011,326.136
VNDL-27-5,3,Corv,2011,384.048
BESC-154,3,Corv,2011,469.392
GW-9917,3,Corv,2011,463.296
BESC-801,3,Corv,2011,381
GW-9778,3,Corv,2011,371.856
BESC-172,3,Corv,2011,420.624
BESC-815,3,Corv,2011,396.24
BESC-411,3,Corv,2011,347.472
GLCB-26-4,3,Corv,2011,329.184
BESC-299,3,Corv,2011,393.192
GW-9895,3,Corv,2011,408.432
BESC-227,3,Corv,2011,420.624
BESC-275,3,Corv,2011,481.584
GW-7984,3,Corv,2011,432.816
GW-9831,3,Corv,2011,399.288
CA-04-04,3,Corv,2011,NA
GW-10989,3,Corv,2011,347.472
HOPF-27-1,3,Corv,2011,466.344
SKWD-24-4,3,Corv,2011,402.336
LILB-26-3,3,Corv,2011,204.216
BESC-315,3,Corv,2011,381
BESC-334,3,Corv,2011,429.768
BESC-3,3,Corv,2011,365.76
BESC-146,1,Corv,2011,445.008
BESC-351,1,Corv,2011,426.72
GW-9818,1,Corv,2011,411.48
BESC-866,1,Corv,2011,399.288
BESC-181,1,Corv,2011,216.408
BESC-24,1,Corv,2011,329.184
BESC-826,1,Corv,2011,313.944
BESC-17,1,Corv,2011,256.032
BESC-27,1,Corv,2011,356.616
HOMD-21-2,1,Corv,2011,310.896
BESC-43,1,Corv,2011,NA
GW-9795,1,Corv,2011,304.8
BESC-368,1,Corv,2011,341.376
GW-9801,1,Corv,2011,192.024
BESC-20,1,Corv,2011,NA
GW-11018,1,Corv,2011,414.528
BESC-313,1,Corv,2011,182.88
BESC-192,1,Corv,2011,240.792
SKWB-24-2,1,Corv,2011,213.36
GW-11038,1,Corv,2011,73.152
BESC-88,1,Corv,2011,195.072
CA-04-01,1,Corv,2011,64.008
BESC-315,1,Corv,2011,164.592
BESC-125,1,Corv,2011,237.744
BESC-391,1,Corv,2011,249.936
HARA-26-1,1,Corv,2011,131.064
BESC-857,1,Corv,2011,140.208
KLNB-20-2,1,Corv,2011,195.072
BESC-446,1,Corv,2011,216.408
BESC-30,1,Corv,2011,396.24
HARC-26-1,3,Corv,2011,240.792
BESC-273,3,Corv,2011,259.08
DEND-17-2,3,Corv,2011,277.368
BESC-159,3,Corv,2011,362.712
KTMC-12-2,3,Corv,2011,192.024
HOPG-27-3,3,Corv,2011,329.184
KTMC-12-5,3,Corv,2011,228.6
GW-11043,3,Corv,2011,298.704
GW-11019,3,Corv,2011,304.8
BESC-308,3,Corv,2011,359.664
BESC-170,3,Corv,2011,448.056
BESC-863,3,Corv,2011,356.616
BESC-356,3,Corv,2011,374.904
GW-9594,3,Corv,2011,381
BESC-857,3,Corv,2011,393.192
BESC-46,3,Corv,2011,341.376
BESC-345,3,Corv,2011,429.768
BESC-261,3,Corv,2011,368.808
BESC-427,3,Corv,2011,399.288
GW-9756,3,Corv,2011,420.624
GW-9819,3,Corv,2011,402.336
BESC-258,3,Corv,2011,359.664
KLNG-20-5,3,Corv,2011,274.32
BESC-281,3,Corv,2011,438.912
HOMC-21-4,3,Corv,2011,374.904
BESC-320,3,Corv,2011,393.192
BESC-181,3,Corv,2011,341.376
GW-9894,3,Corv,2011,441.96
SKWA-24-2,3,Corv,2011,335.28
BESC-374,3,Corv,2011,240.792
GW-9889,1,Corv,2011,292.608
BESC-363,1,Corv,2011,414.528
BESC-116,1,Corv,2011,323.088
BESC-433,1,Corv,2011,310.896
WHTE-28-1,1,Corv,2011,329.184
BESC-816,1,Corv,2011,384.048
GW-9905,1,Corv,2011,320.04
BESC-114,1,Corv,2011,356.616
DEND-17-1,1,Corv,2011,298.704
BESC-390,1,Corv,2011,387.096
LILA-26-1,1,Corv,2011,362.712
BESC-23,1,Corv,2011,368.808
BESC-271,1,Corv,2011,301.752
BESC-154,1,Corv,2011,335.28
BESC-807,1,Corv,2011,405.384
HARB-26-5,1,Corv,2011,240.792
GW-9951,1,Corv,2011,274.32
SKWE-24-4,1,Corv,2011,188.976
GW-9592,1,Corv,2011,283.464
LILC-26-3,1,Corv,2011,213.36
BESC-438,1,Corv,2011,256.032
GW-11025,1,Corv,2011,201.168
BESC-900,1,Corv,2011,152.4
GW-9846,1,Corv,2011,188.976
BESC-222,1,Corv,2011,195.072
BESC-118,1,Corv,2011,146.304
BESC-204,1,Corv,2011,210.312
BESC-59,1,Corv,2011,128.016
HARB-26-2,1,Corv,2011,185.928
CHWH-27-5,3,Corv,2011,182.88
GW-9969,3,Corv,2011,246.888
CNYH-28-3,3,Corv,2011,256.032
GW-9758,3,Corv,2011,362.712
BESC-65,3,Corv,2011,429.768
GW-9598,3,Corv,2011,362.712
BESC-284,3,Corv,2011,289.56
GW-9581,3,Corv,2011,420.624
GW-7976,3,Corv,2011,399.288
BESC-377,3,Corv,2011,341.376
GW-9780,3,Corv,2011,368.808
BESC-844,3,Corv,2011,335.28
SLMB-28-3,3,Corv,2011,246.888
BESC-146,3,Corv,2011,417.576
BESC-351,3,Corv,2011,399.288
GW-11045,3,Corv,2011,307.848
GW-9766,3,Corv,2011,429.768
SKWD-24-3,3,Corv,2011,374.904
GW-9865,3,Corv,2011,405.384
BESC-289,3,Corv,2011,307.848
SQMC-25-3,3,Corv,2011,356.616
BESC-389,3,Corv,2011,NA
BESC-166,3,Corv,2011,396.24
GW-9919,3,Corv,2011,426.72
GW-11053,3,Corv,2011,387.096
BESC-317,3,Corv,2011,435.864
HOPG-27-5,3,Corv,2011,359.664
BESC-897,3,Corv,2011,359.664
WELC-27-5,3,Corv,2011,277.368
CA-04-03,3,Corv,2011,60.96
GW-9956,1,Corv,2011,283.464
BESC-304,1,Corv,2011,374.904
BESC-906,1,Corv,2011,243.84
CA-03-01,1,Corv,2011,NA
BESC-902,1,Corv,2011,371.856
BESC-331,1,Corv,2011,307.848
GW-7980,1,Corv,2011,344.424
BESC-847,1,Corv,2011,356.616
MCMN-27-4,1,Corv,2011,323.088
BESC-383,1,Corv,2011,371.856
BESC-53,1,Corv,2011,NA
BESC-885,1,Corv,2011,298.704
BESC-805,1,Corv,2011,262.128
BESC-32,1,Corv,2011,310.896
BESC-326,1,Corv,2011,365.76
BESC-8,1,Corv,2011,371.856
GW-9876,1,Corv,2011,243.84
GW-9890,1,Corv,2011,316.992
CA-05-01,1,Corv,2011,NA
HARC-26-1,1,Corv,2011,182.88
KTMA-12-4,1,Corv,2011,158.496
BESC-65,1,Corv,2011,228.6
BESC-145,1,Corv,2011,192.024
BESC-294,1,Corv,2011,301.752
GW-10998,1,Corv,2011,195.072
YALE-27-1,1,Corv,2011,213.36
YALE-27-2,1,Corv,2011,268.224
GW-11031,1,Corv,2011,289.56
BESC-414,1,Corv,2011,158.496
BESC-39,1,Corv,2011,283.464
BESC-9,3,Corv,2011,149.352
BESC-327,3,Corv,2011,283.464
GW-9921,3,Corv,2011,332.232
GW-9873,3,Corv,2011,332.232
GW-9785,3,Corv,2011,402.336
BESC-807,3,Corv,2011,432.816
GW-9866,3,Corv,2011,417.576
BESC-298,3,Corv,2011,298.704
BESC-398,3,Corv,2011,414.528
GW-10993,3,Corv,2011,402.336
BESC-834,3,Corv,2011,429.768
BESC-71,3,Corv,2011,408.432
GW-9761,3,Corv,2011,338.328
GW-9770,3,Corv,2011,393.192
BESC-278,3,Corv,2011,432.816
LILB-26-5,3,Corv,2011,265.176
BESC-383,3,Corv,2011,377.952
GW-9878,3,Corv,2011,405.384
GW-9767,3,Corv,2011,377.952
BESC-151,3,Corv,2011,448.056
FNYI-28-3,3,Corv,2011,353.568
BESC-200,3,Corv,2011,381
GW-9791,3,Corv,2011,438.912
SQMC-25-1,3,Corv,2011,316.992
CMBF-28-5,3,Corv,2011,344.424
CA-01-03,3,Corv,2011,NA
BESC-891,3,Corv,2011,365.76
GW-9905,3,Corv,2011,451.104
BESC-100,3,Corv,2011,332.232
BESC-129,3,Corv,2011,356.616
BESC-843,1,Corv,2011,286.512
BESC-905,1,Corv,2011,347.472
BESC-460,1,Corv,2011,350.52
SQMA-25-2,1,Corv,2011,326.136
SKWD-24-5,1,Corv,2011,274.32
BESC-203,1,Corv,2011,393.192
KLNE-20-5,1,Corv,2011,249.936
BESC-818,1,Corv,2011,402.336
BESC-879,1,Corv,2011,365.76
BESC-224,1,Corv,2011,390.144
BESC-284,1,Corv,2011,289.56
BESC-346,1,Corv,2011,283.464
BESC-266,1,Corv,2011,265.176
SQMA-25-4,1,Corv,2011,240.792
LILD-26-5,1,Corv,2011,313.944
HRSO-27-5,1,Corv,2011,280.416
BESC-302,1,Corv,2011,359.664
GW-9812,1,Corv,2011,316.992
BESC-894,1,Corv,2011,167.64
BESC-886,1,Corv,2011,164.592
CHWH-27-4,1,Corv,2011,201.168
SQMA-25-1,1,Corv,2011,216.408
GW-9578,1,Corv,2011,283.464
KLNG-20-1,1,Corv,2011,210.312
GW-9866,1,Corv,2011,161.544
GW-7984,1,Corv,2011,182.88
GW-9781,1,Corv,2011,152.4
BESC-174,1,Corv,2011,131.064
BESC-239,1,Corv,2011,231.648
BESC-180,1,Corv,2011,137.16
BESC-219,3,Corv,2011,158.496
BESC-848,3,Corv,2011,307.848
BESC-360,3,Corv,2011,277.368
BESC-445,3,Corv,2011,91.44
GW-9875,3,Corv,2011,374.904
GW-9886,3,Corv,2011,368.808
BESC-414,3,Corv,2011,292.608
BESC-184,3,Corv,2011,396.24
GW-9595,3,Corv,2011,402.336
BESC-252,3,Corv,2011,323.088
KLNB-20-2,3,Corv,2011,365.76
GW-9835,3,Corv,2011,387.096
NA,NA,Corv,2011,411.48
SQMA-25-2,3,Corv,2011,356.616
BESC-890,3,Corv,2011,335.28
BESC-50,3,Corv,2011,405.384
BESC-42,3,Corv,2011,396.24
BESC-103,3,Corv,2011,341.376
SKWC-24-1,3,Corv,2011,292.608
BESC-888,3,Corv,2011,356.616
BESC-390,3,Corv,2011,475.488
GW-9818,3,Corv,2011,414.528
BESC-804,3,Corv,2011,426.72
BESC-142,3,Corv,2011,332.232
BESC-108,3,Corv,2011,387.096
KLNE-20-3,3,Corv,2011,222.504
HOMC-21-5,3,Corv,2011,182.88
KLNG-20-6,3,Corv,2011,326.136
GW-9807,3,Corv,2011,292.608
GW-9836,3,Corv,2011,384.048
BESC-257,1,Corv,2011,396.24
BESC-878,1,Corv,2011,429.768
GW-4579,1,Corv,2011,414.528
BESC-246,1,Corv,2011,313.944
BESC-448,1,Corv,2011,268.224
DEND-17-4,1,Corv,2011,231.648
BESC-323,1,Corv,2011,283.464
BESC-258,1,Corv,2011,237.744
BESC-354,1,Corv,2011,316.992
KLNE-20-3,1,Corv,2011,277.368
BESC-322,1,Corv,2011,329.184
GW-11035,1,Corv,2011,368.808
BESC-159,1,Corv,2011,362.712
GW-9856,1,Corv,2011,268.224
GW-9815,1,Corv,2011,313.944
KTMC-12-5,1,Corv,2011,NA
WELC-27-3,1,Corv,2011,195.072
CHWH-27-1,1,Corv,2011,231.648
WHTE-28-4,1,Corv,2011,228.6
BESC-12,1,Corv,2011,286.512
CMBF-28-4,1,Corv,2011,237.744
GW-9581,1,Corv,2011,219.456
HOMD-21-4,1,Corv,2011,185.928
GW-9827,1,Corv,2011,207.264
BESC-825,1,Corv,2011,262.128
GW-9868,1,Corv,2011,201.168
GW-9969,1,Corv,2011,118.872
BESC-907,1,Corv,2011,109.728
BESC-910,1,Corv,2011,381
BESC-891,1,Corv,2011,188.976
BESC-246,3,Corv,2011,140.208
BESC-201,3,Corv,2011,274.32
BESC-32,3,Corv,2011,335.28
BESC-324,3,Corv,2011,304.8
MCMN-27-3,3,Corv,2011,371.856
BESC-44,3,Corv,2011,350.52
KLNG-20-7,3,Corv,2011,240.792
BESC-872,3,Corv,2011,353.568
GW-9861,3,Corv,2011,396.24
BESC-189,3,Corv,2011,365.76
KLNG-20-1,3,Corv,2011,256.032
BESC-907,3,Corv,2011,432.816
BESC-438,3,Corv,2011,411.48
CA-05-01,3,Corv,2011,NA
BESC-441,3,Corv,2011,414.528
KLNA-20-4,3,Corv,2011,298.704
BESC-394,3,Corv,2011,423.672
KLND-20-3,3,Corv,2011,222.504
BESC-444,3,Corv,2011,390.144
GW-4579,3,Corv,2011,353.568
GW-9796,3,Corv,2011,448.056
BESC-160,3,Corv,2011,408.432
HRSP-27-1,3,Corv,2011,368.808
BESC-428,3,Corv,2011,432.816
BESC-110,3,Corv,2011,210.312
BESC-238,3,Corv,2011,441.96
BESC-462,3,Corv,2011,445.008
GW-9794,3,Corv,2011,134.112
BESC-406,3,Corv,2011,356.616
BESC-447,3,Corv,2011,359.664
GW-9594,1,Corv,2011,387.096
GW-9777,1,Corv,2011,304.8
BESC-316,1,Corv,2011,414.528
GW-7990,1,Corv,2011,371.856
BLCG-28-3,1,Corv,2011,341.376
KTMC-12-2,1,Corv,2011,121.92
GW-11034,1,Corv,2011,365.76
GW-9776,1,Corv,2011,277.368
BESC-207,1,Corv,2011,326.136
BESC-127,1,Corv,2011,396.24
BESC-83,1,Corv,2011,384.048
GW-11019,1,Corv,2011,274.32
GW-9598,1,Corv,2011,323.088
BESC-223,1,Corv,2011,286.512
GW-9907,1,Corv,2011,332.232
BESC-184,1,Corv,2011,371.856
BESC-392,1,Corv,2011,164.592
GW-9837,1,Corv,2011,283.464
BESC-137,1,Corv,2011,201.168
CA-05-03,1,Corv,2011,NA
BESC-172,1,Corv,2011,219.456
GW-9913,1,Corv,2011,277.368
GW-9769,1,Corv,2011,246.888
LILD-26-2,1,Corv,2011,115.824
BESC-463,1,Corv,2011,161.544
GW-11052,1,Corv,2011,137.16
NHTA-27-4,1,Corv,2011,88.392
GW-9864,1,Corv,2011,237.744
BESC-909,1,Corv,2011,213.36
GW-9794,1,Corv,2011,204.216
DEND-17-4,3,Corv,2011,182.88
BLCG-28-3,3,Corv,2011,237.744
BESC-23,3,Corv,2011,390.144
KLNE-20-5,3,Corv,2011,234.696
BESC-72,3,Corv,2011,365.76
BESC-85,3,Corv,2011,344.424
BESC-881,3,Corv,2011,347.472
GW-9793,3,Corv,2011,362.712
BESC-331,3,Corv,2011,326.136
BESC-325,3,Corv,2011,341.376
DENA-17-4,3,Corv,2011,237.744
BESC-452,3,Corv,2011,426.72
BESC-381,3,Corv,2011,371.856
BESC-70,3,Corv,2011,344.424
BESC-822,3,Corv,2011,417.576
KLND-20-5,3,Corv,2011,231.648
GW-9765,3,Corv,2011,405.384
BESC-45,3,Corv,2011,408.432
BESC-226,3,Corv,2011,505.968
SQMB-25-4,3,Corv,2011,387.096
GW-9845,3,Corv,2011,426.72
GW-9813,3,Corv,2011,420.624
BESC-215,3,Corv,2011,393.192
SKWB-24-3,3,Corv,2011,368.808
BESC-459,3,Corv,2011,NA
SKWE-24-5,3,Corv,2011,387.096
BESC-806,3,Corv,2011,338.328
GW-9963,3,Corv,2011,377.952
DEND-17-1,3,Corv,2011,222.504
GW-9870,3,Corv,2011,329.184
HOMA-21-2,1,Corv,2011,316.992
GW-9803,1,Corv,2011,298.704
GW-9844,1,Corv,2011,347.472
GW-9833,1,Corv,2011,NA
BESC-834,1,Corv,2011,384.048
BESC-173,1,Corv,2011,390.144
GW-9591,1,Corv,2011,313.944
BESC-104,1,Corv,2011,344.424
GW-11041,1,Corv,2011,362.712
BESC-815,1,Corv,2011,341.376
GW-9880,1,Corv,2011,350.52
BESC-191,1,Corv,2011,323.088
CMBF-28-3,1,Corv,2011,NA
BESC-94,1,Corv,2011,243.84
CNYH-28-5,1,Corv,2011,NA
GW-9805,1,Corv,2011,353.568
BESC-156,1,Corv,2011,320.04
BESC-80,1,Corv,2011,228.6
BESC-364,1,Corv,2011,222.504
BESC-102,1,Corv,2011,249.936
CMBF-28-1,1,Corv,2011,246.888
BESC-337,1,Corv,2011,298.704
HARC-26-2,1,Corv,2011,128.016
BESC-365,1,Corv,2011,152.4
BESC-161,1,Corv,2011,140.208
SQMB-25-3,1,Corv,2011,149.352
BESC-138,1,Corv,2011,179.832
BESC-380,1,Corv,2011,249.936
BESC-872,1,Corv,2011,NA
GW-9871,1,Corv,2011,85.344
KLNG-20-2,3,Corv,2011,170.688
YALD-27-5,3,Corv,2011,310.896
BESC-905,3,Corv,2011,368.808
KLNE-20-4,3,Corv,2011,234.696
BESC-359,3,Corv,2011,350.52
HARB-26-4,3,Corv,2011,365.76
BESC-321,3,Corv,2011,365.76
BESC-214,3,Corv,2011,381
BESC-843,3,Corv,2011,417.576
