Geno,Loc,Year,Block,BS
BESC-834,Clat,2010,1,3.33333
BESC-32,Clat,2010,1,3
GW-9917,Clat,2010,1,2.66667
WELC-27-5,Clat,2010,1,3.66667
BESC-276,Clat,2010,1,3.33333
GW-9856,Clat,2010,1,3.33333
GW-9882,Clat,2010,1,3.33333
BESC-142,Clat,2010,1,2.66667
BESC-437,Clat,2010,1,3.66667
GW-9870,Clat,2010,1,3
CMBF-28-2,Clat,2010,1,6
BESC-7,Clat,2010,1,3.33333
SLMB-28-1,Clat,2010,1,5.33333
FNYI-28-2,Clat,2010,1,5.33333
CHWK-27-4,Clat,2010,1,3.66667
MCMN-27-4,Clat,2010,1,5
MTSM-27-1,Clat,2010,1,3.33333
GW-9918,Clat,2010,1,2.66667
GW-9764,Clat,2010,1,3.66667
GW-9819,Clat,2010,1,3
HOMA-21-5,Clat,2010,1,6
KLNE-20-5,Clat,2010,1,5.33333
BESC-853,Clat,2010,1,3.66667
CA-01-04,Clat,2010,1,NA
BESC-371,Clat,2010,1,5.33333
NHTA-27-2,Clat,2010,1,6
WHTE-28-3,Clat,2010,1,5.33333
BESC-428,Clat,2010,1,4.66667
BESC-456,Clat,2010,1,3.33333
BESC-908,Clat,2010,1,3.66667
BESC-37,Clat,2010,1,4
BESC-268,Clat,2010,1,5.33333
BESC-354,Clat,2010,1,3.66667
BESC-820,Clat,2010,1,5.33333
BESC-420,Clat,2010,1,5.33333
BESC-831,Clat,2010,1,3.33333
BESC-801,Clat,2010,1,5.33333
DEND-17-1,Clat,2010,1,6
BESC-106,Clat,2010,1,3
BESC-212,Clat,2010,1,2.33333
DENB-17-1,Clat,2010,1,6
BESC-844,Clat,2010,1,3.33333
CA-02-04,Clat,2010,1,NA
GW-9585,Clat,2010,1,3
HARB-26-1,Clat,2010,1,4.66667
BESC-25,Clat,2010,1,3.33333
BESC-148,Clat,2010,1,4.66667
GW-7983,Clat,2010,1,3
GW-11033,Clat,2010,1,4.66667
BESC-224,Clat,2010,1,3.33333
DENC-17-5,Clat,2010,1,5.33333
GW-9788,Clat,2010,1,4.33333
BESC-95,Clat,2010,1,4.66667
BESC-343,Clat,2010,1,5.33333
GW-9583,Clat,2010,1,3.33333
LILC-26-5,Clat,2010,1,NA
BESC-43,Clat,2010,1,4.66667
BESC-415,Clat,2010,1,3.66667
GW-9822,Clat,2010,1,5.33333
BESC-249,Clat,2010,1,4.33333
BESC-145,Clat,2010,1,3.33333
GW-9846,Clat,2010,1,5.33333
BESC-186,Clat,2010,1,5
GW-10955,Clat,2010,1,4
GW-7988,Clat,2010,1,3.33333
GW-11041,Clat,2010,1,5
BESC-444,Clat,2010,1,5.33333
BESC-303,Clat,2010,1,3
GW-9791,Clat,2010,1,4
CHWK-27-2,Clat,2010,1,5.33333
BESC-876,Clat,2010,1,5
BESC-319,Clat,2010,1,3.66667
BESC-439,Clat,2010,1,4
BESC-833,Clat,2010,1,4.66667
BESC-209,Clat,2010,1,3.33333
GW-9960,Clat,2010,1,4
BESC-35,Clat,2010,1,3.33333
BESC-445,Clat,2010,1,4.66667
BESC-69,Clat,2010,1,3.33333
BESC-846,Clat,2010,1,3
KLNG-20-6,Clat,2010,1,6
GW-10985,Clat,2010,1,3.33333
KLNG-20-5,Clat,2010,1,5.33333
BESC-161,Clat,2010,1,3.66667
BESC-121,Clat,2010,1,5
BESC-269,Clat,2010,1,5.33333
BESC-813,Clat,2010,1,3.66667
BESC-79,Clat,2010,1,3.66667
BESC-253,Clat,2010,1,3.66667
GW-9876,Clat,2010,1,3
BESC-49,Clat,2010,1,3.66667
BESC-137,Clat,2010,1,4.33333
CA-05-07,Clat,2010,1,5.66667
SQMC-25-1,Clat,2010,1,5.66667
BESC-288,Clat,2010,1,NA
BESC-390,Clat,2010,1,3.33333
BESC-829,Clat,2010,1,3.66667
GW-9888,Clat,2010,1,4.66667
WHTE-28-4,Clat,2010,1,5.33333
SKWE-24-5,Clat,2010,1,4
BESC-28,Clat,2010,1,3.66667
GW-11024,Clat,2010,1,3.33333
BESC-264,Clat,2010,1,5
BESC-884,Clat,2010,1,5.33333
GW-11018,Clat,2010,1,5.33333
YALD-27-2,Clat,2010,1,4
GW-9958,Clat,2010,1,3.66667
BESC-842,Clat,2010,1,3.66667
BESC-357,Clat,2010,1,4.33333
BESC-189,Clat,2010,1,4.66667
BESC-304,Clat,2010,1,6
BESC-5,Clat,2010,1,5
BESC-146,Clat,2010,1,3.66667
BESC-377,Clat,2010,1,4.33333
CA-04-02,Clat,2010,1,NA
GW-9767,Clat,2010,1,3.66667
BESC-36,Clat,2010,1,3.66667
BESC-815,Clat,2010,1,3
GW-9921,Clat,2010,1,3.33333
BESC-470,Clat,2010,1,4
DENC-17-3,Clat,2010,1,6
GW-11048,Clat,2010,1,4.66667
BESC-294,Clat,2010,1,4
BESC-301,Clat,2010,1,4.66667
KTMC-12-5,Clat,2010,1,5.66667
BESC-426,Clat,2010,1,5.66667
BESC-460,Clat,2010,1,3.33333
LILD-26-5,Clat,2010,1,5.66667
NHTB-27-1,Clat,2010,1,5.33333
CA-04-01,Clat,2010,1,NA
BESC-204,Clat,2010,1,3.33333
LILC-26-1,Clat,2010,1,4.33333
BESC-157,Clat,2010,1,NA
GW-7980,Clat,2010,1,3.33333
BESC-893,Clat,2010,1,5.33333
BESC-856,Clat,2010,1,4.66667
BESC-425,Clat,2010,1,5.33333
HOMA-21-1,Clat,2010,1,6
SLMD-28-4,Clat,2010,1,5.66667
GW-9903,Clat,2010,1,4.66667
GW-7977,Clat,2010,1,4.33333
CHWK-27-3,Clat,2010,1,4.66667
KTMC-12-2,Clat,2010,1,6
GW-7989,Clat,2010,1,3.66667
BESC-144,Clat,2010,1,2.33333
BESC-398,Clat,2010,1,3.66667
GW-9781,Clat,2010,1,4
BESC-386,Clat,2010,1,4
KTMA-12-4,Clat,2010,1,5.66667
DEND-17-2,Clat,2010,1,6
BESC-295,Clat,2010,1,3.33333
BESC-411,Clat,2010,1,3.33333
GLCB-26-3,Clat,2010,1,5
GW-9842,Clat,2010,1,6
DENA-17-2,Clat,2010,1,6
BESC-363,Clat,2010,1,4
BESC-334,Clat,2010,1,3.66667
DENC-17-2,Clat,2010,1,6
BESC-233,Clat,2010,1,4
BESC-279,Clat,2010,1,4.66667
BESC-103,Clat,2010,1,4.66667
SKWB-24-5,Clat,2010,1,5.33333
BESC-59,Clat,2010,1,4.33333
BESC-348,Clat,2010,1,3.33333
BESC-126,Clat,2010,1,3.33333
GW-7990,Clat,2010,1,3.33333
GLCB-26-5,Clat,2010,1,6
GW-7985,Clat,2010,1,3.33333
BESC-271,Clat,2010,1,5.33333
BESC-159,Clat,2010,1,3.33333
BESC-196,Clat,2010,1,3.33333
BESC-11,Clat,2010,1,3.33333
BESC-323,Clat,2010,1,NA
BESC-85,Clat,2010,1,5.33333
GW-10988,Clat,2010,1,4.66667
GW-9815,Clat,2010,1,3
BESC-180,Clat,2010,1,3.33333
BESC-68,Clat,2010,1,4
GW-9826,Clat,2010,1,3.66667
CA-04-04,Clat,2010,1,NA
KTMA-12-1,Clat,2010,1,4.33333
BESC-332,Clat,2010,1,4.33333
BESC-73,Clat,2010,1,3.33333
BESC-198,Clat,2010,1,3.33333
GW-9592,Clat,2010,1,3.33333
BESC-812,Clat,2010,1,4.33333
BESC-904,Clat,2010,1,3.33333
BESC-368,Clat,2010,1,4.33333
FNYI-28-5,Clat,2010,1,6
BESC-207,Clat,2010,1,3
BESC-409,Clat,2010,1,3.66667
BESC-225,Clat,2010,1,4
BESC-245,Clat,2010,1,4
BESC-861,Clat,2010,1,4.66667
GW-9817,Clat,2010,1,5.33333
GLCA-26-1,Clat,2010,1,6
BESC-449,Clat,2010,1,3.33333
GW-9778,Clat,2010,1,3.66667
GW-9766,Clat,2010,1,3.66667
GW-9589,Clat,2010,1,4.33333
BESC-170,Clat,2010,1,3.33333
Phy-1,Clat,2010,1,3.33333
HARA-26-2,Clat,2010,1,5
GW-9868,Clat,2010,1,4
GW-9795,Clat,2010,1,5
BESC-91,Clat,2010,1,3.33333
GW-10982,Clat,2010,1,3.33333
GW-9598,Clat,2010,1,3.33333
BESC-23,Clat,2010,1,2.33333
GW-7991,Clat,2010,1,3.66667
GW-9855,Clat,2010,1,3.33333
BESC-99,Clat,2010,1,3.33333
GW-9835,Clat,2010,1,5
BESC-442,Clat,2010,1,4
KLNA-20-4,Clat,2010,1,5.33333
BESC-299,Clat,2010,1,4.33333
HRSO-27-1,Clat,2010,1,4.66667
SQMC-25-4,Clat,2010,1,5.33333
BESC-235,Clat,2010,1,3.33333
GW-10992,Clat,2010,1,5
BESC-240,Clat,2010,1,NA
GW-10957,Clat,2010,1,3.33333
BESC-835,Clat,2010,1,3.33333
BESC-229,Clat,2010,1,3.33333
BESC-809,Clat,2010,1,3
BESC-811,Clat,2010,1,3.33333
BESC-416,Clat,2010,1,5.33333
BESC-310,Clat,2010,1,5
BESC-879,Clat,2010,1,3.33333
BESC-20,Clat,2010,1,3.33333
BESC-383,Clat,2010,1,2.66667
BESC-50,Clat,2010,1,2.33333
HRSO-27-4,Clat,2010,1,3.33333
BESC-42,Clat,2010,1,3
GW-9813,Clat,2010,1,3.33333
GW-9782,Clat,2010,1,3.33333
BESC-823,Clat,2010,1,3.33333
BESC-394,Clat,2010,1,4.33333
SQMA-25-2,Clat,2010,1,4.66667
BESC-803,Clat,2010,1,5.33333
LILB-26-4,Clat,2010,1,5
BESC-250,Clat,2010,1,5.33333
BESC-97,Clat,2010,1,3.66667
SKWF-24-3,Clat,2010,1,6
SKWA-24-3,Clat,2010,1,5.33333
BESC-373,Clat,2010,1,3.33333
BESC-183,Clat,2010,1,3.33333
CA-05-01,Clat,2010,1,5.66667
YALE-27-4,Clat,2010,1,3.33333
BESC-200,Clat,2010,1,5.33333
BESC-344,Clat,2010,1,4.33333
BESC-312,Clat,2010,1,3.33333
BESC-102,Clat,2010,1,3.33333
LILA-26-2,Clat,2010,1,6
LILC-26-3,Clat,2010,1,6
BESC-443,Clat,2010,1,4.33333
KTMA-12-3,Clat,2010,1,6
BESC-105,Clat,2010,1,3.33333
WHTE-28-2,Clat,2010,1,5.33333
HOMC-21-5,Clat,2010,1,5.66667
BESC-17,Clat,2010,1,5.33333
BESC-866,Clat,2010,1,3.33333
BESC-421,Clat,2010,1,3.66667
BESC-184,Clat,2010,1,4
GW-9950,Clat,2010,1,4.66667
GW-9783,Clat,2010,1,5.33333
GW-9581,Clat,2010,1,4
GW-9770,Clat,2010,1,5.33333
BESC-173,Clat,2010,1,4.66667
GW-9811,Clat,2010,1,5.33333
BESC-422,Clat,2010,1,NA
GW-9908,Clat,2010,1,2.66667
GW-9891,Clat,2010,1,4.33333
GW-9799,Clat,2010,1,3.66667
GW-9789,Clat,2010,1,4.66667
GW-9866,Clat,2010,1,4
BESC-77,Clat,2010,1,3
BESC-141,Clat,2010,1,4
GW-9902,Clat,2010,1,3.66667
GW-9844,Clat,2010,1,4
BESC-86,Clat,2010,1,2.33333
SKWD-24-1,Clat,2010,1,5.33333
GW-10998,Clat,2010,1,5.33333
BESC-188,Clat,2010,1,2.66667
BESC-887,Clat,2010,1,4.33333
GW-9820,Clat,2010,1,3.66667
GW-9951,Clat,2010,1,4.33333
BESC-433,Clat,2010,1,5.66667
BESC-94,Clat,2010,1,3.33333
BESC-2,Clat,2010,1,5.33333
BESC-65,Clat,2010,1,3.33333
GW-10986,Clat,2010,1,4.33333
BESC-840,Clat,2010,1,4.33333
LILB-26-5,Clat,2010,1,5.33333
CHWH-27-2,Clat,2010,1,3
SQMB-25-1,Clat,2010,1,5
GW-9765,Clat,2010,1,4.66667
GW-10072,Clat,2010,1,4.66667
GW-9847,Clat,2010,1,4
BESC-325,Clat,2010,1,4.66667
KLNA-20-3,Clat,2010,1,5.33333
GW-9885,Clat,2010,1,4.66667
CA-02-01,Clat,2010,1,NA
BESC-857,Clat,2010,1,4.66667
GW-9877,Clat,2010,1,3.33333
GW-9802,Clat,2010,1,NA
BESC-40,Clat,2010,1,2.66667
DENC-17-1,Clat,2010,1,6
BESC-899,Clat,2010,1,5.33333
GW-9957,Clat,2010,1,3.33333
SLMD-28-3,Clat,2010,1,4.33333
CA-01-02,Clat,2010,1,NA
CA-01-03,Clat,2010,1,NA
BESC-370,Clat,2010,1,3.33333
GW-9762,Clat,2010,1,3.66667
GW-9830,Clat,2010,1,4.66667
LILA-26-3,Clat,2010,1,5.33333
HRSO-27-3,Clat,2010,1,3.33333
BESC-12,Clat,2010,1,3.33333
GW-9916,Clat,2010,1,3
BESC-400,Clat,2010,1,3.66667
BESC-393,Clat,2010,1,4
CA-05-03,Clat,2010,1,NA
BESC-194,Clat,2010,1,4.66667
BESC-270,Clat,2010,1,5.66667
BESC-875,Clat,2010,1,3.33333
BESC-413,Clat,2010,1,3.33333
KLNC-20-2,Clat,2010,1,6
BESC-151,Clat,2010,1,4.33333
NHTA-27-4,Clat,2010,1,5.33333
SKWC-24-1,Clat,2010,1,4
BESC-215,Clat,2010,1,3.33333
BESC-468,Clat,2010,1,4
BESC-458,Clat,2010,1,3.33333
BESC-864,Clat,2010,1,3.33333
BESC-352,Clat,2010,1,3.33333
BESC-127,Clat,2010,1,4.33333
GW-7974,Clat,2010,1,4
GW-9914,Clat,2010,1,3.33333
BESC-76,Clat,2010,1,4.33333
BESC-350,Clat,2010,1,4.33333
MTSM-27-3,Clat,2010,1,4
BESC-267,Clat,2010,1,2.66667
BESC-898,Clat,2010,1,4.33333
BESC-46,Clat,2010,1,3.33333
GW-7994,Clat,2010,1,3
BESC-463,Clat,2010,1,4.33333
BESC-48,Clat,2010,1,NA
GLCB-26-4,Clat,2010,1,5.33333
BESC-431,Clat,2010,1,3.66667
BESC-867,Clat,2010,1,5.33333
CA-02-03,Clat,2010,1,NA
BESC-228,Clat,2010,1,4
HOMB-21-3,Clat,2010,1,5.33333
SKWB-24-2,Clat,2010,1,4
BESC-39,Clat,2010,1,4.66667
YALD-27-5,Clat,2010,1,4
CHWH-27-4,Clat,2010,1,4
BESC-461,Clat,2010,1,5
BESC-6,Clat,2010,1,3.66667
BESC-174,Clat,2010,1,3
GW-9890,Clat,2010,1,4.33333
BESC-807,Clat,2010,1,3.66667
GW-9909,Clat,2010,1,3.33333
BESC-297,Clat,2010,1,3.66667
GW-9596,Clat,2010,1,3.33333
BESC-906,Clat,2010,1,5
BESC-330,Clat,2010,1,3.66667
BESC-827,Clat,2010,1,5.33333
BESC-817,Clat,2010,1,2.66667
BESC-286,Clat,2010,1,4.33333
BESC-192,Clat,2010,1,3.33333
CA-05-04,Clat,2010,1,5.66667
BESC-901,Clat,2010,1,5.33333
GW-9887,Clat,2010,1,3.66667
GW-11016,Clat,2010,1,4
SQMB-25-4,Clat,2010,1,3.33333
BESC-816,Clat,2010,1,3.33333
BESC-382,Clat,2010,1,4
BESC-457,Clat,2010,1,5.33333
HOMA-21-4,Clat,2010,1,5.33333
GW-11049,Clat,2010,1,4.66667
BESC-242,Clat,2010,1,3
GW-9920,Clat,2010,1,3.33333
SKWE-24-3,Clat,2010,1,4.33333
BESC-886,Clat,2010,1,3.33333
NHTA-27-5,Clat,2010,1,5.66667
DENB-17-2,Clat,2010,1,6
GW-11039,Clat,2010,1,3.33333
BESC-74,Clat,2010,1,3.33333
BESC-139,Clat,2010,1,3.33333
CA-03-01,Clat,2010,1,5.66667
BESC-252,Clat,2010,1,3.66667
CMBF-28-5,Clat,2010,1,3.66667
SQMC-25-3,Clat,2010,1,5.33333
BESC-341,Clat,2010,1,4.66667
BESC-418,Clat,2010,1,5.66667
GW-10956,Clat,2010,1,3
GW-9784,Clat,2010,1,3.33333
GW-11026,Clat,2010,1,4.66667
GW-7987,Clat,2010,1,3.33333
KLND-20-2,Clat,2010,1,6
BLCG-28-3,Clat,2010,1,5.33333
BESC-114,Clat,2010,1,4
BESC-44,Clat,2010,1,5.33333
BESC-96,Clat,2010,1,4.66667
BESC-414,Clat,2010,1,4.66667
BESC-346,Clat,2010,1,5.33333
BESC-165,Clat,2010,1,5
GW-9861,Clat,2010,1,3.33333
GW-11047,Clat,2010,1,4.66667
CHWI-27-4,Clat,2010,1,5.33333
BESC-871,Clat,2010,1,5.33333
GW-9895,Clat,2010,1,3.33333
KTMC-12-1,Clat,2010,1,5.33333
HOMC-21-2,Clat,2010,1,5.66667
BESC-108,Clat,2010,1,4.33333
GW-11022,Clat,2010,1,4
FNYI-28-3,Clat,2010,1,5.33333
BESC-21,Clat,2010,1,4
HOMC-21-1,Clat,2010,1,NA
GW-9875,Clat,2010,1,3.33333
GW-11046,Clat,2010,1,4.33333
GW-9773,Clat,2010,1,4.66667
BESC-430,Clat,2010,1,3.33333
GW-9970,Clat,2010,1,2.33333
BESC-163,Clat,2010,1,3
GW-9906,Clat,2010,1,3.33333
BESC-374,Clat,2010,1,6
SKWD-24-3,Clat,2010,1,6
HARA-26-1,Clat,2010,1,5.33333
GW-9779,Clat,2010,1,4.66667
BESC-360,Clat,2010,1,3.33333
BESC-128,Clat,2010,1,3.33333
GW-9837,Clat,2010,1,3.33333
BESC-179,Clat,2010,1,3.33333
BESC-236,Clat,2010,1,3.33333
GW-9763,Clat,2010,1,5.33333
BESC-262,Clat,2010,1,4.66667
BESC-404,Clat,2010,1,NA
GW-10984,Clat,2010,1,2.66667
HOMB-21-4,Clat,2010,1,5.66667
GW-11027,Clat,2010,1,4
BESC-868,Clat,2010,1,4.66667
BESC-365,Clat,2010,1,3.33333
BESC-375,Clat,2010,1,4
CHWJ-27-2,Clat,2010,1,4
BESC-147,Clat,2010,1,4.66667
BESC-290,Clat,2010,1,4
CNYH-28-2,Clat,2010,1,5.33333
BESC-859,Clat,2010,1,4.66667
BESC-837,Clat,2010,1,3.33333
DENA-17-4,Clat,2010,1,6
GW-9886,Clat,2010,1,3.33333
GW-9878,Clat,2010,1,5
BESC-120,Clat,2010,1,3
BESC-154,Clat,2010,1,3
BESC-140,Clat,2010,1,3.66667
BESC-246,Clat,2010,1,3.33333
BESC-401,Clat,2010,1,3.33333
BESC-58,Clat,2010,1,3.33333
BESC-118,Clat,2010,1,5
GW-9947,Clat,2010,1,3.66667
BESC-389,Clat,2010,1,4
BESC-234,Clat,2010,1,4.33333
BESC-185,Clat,2010,1,3.33333
BESC-455,Clat,2010,1,4.33333
GW-9759,Clat,2010,1,4.66667
BESC-302,Clat,2010,1,4.66667
DENC-17-4,Clat,2010,1,6
HARC-26-5,Clat,2010,1,4.66667
GW-9884,Clat,2010,1,5.33333
BESC-232,Clat,2010,1,2
GW-9577,Clat,2010,1,3
BESC-238,Clat,2010,1,3.33333
BESC-275,Clat,2010,1,3
SKWE-24-1,Clat,2010,1,6
GW-9892,Clat,2010,1,4
BESC-356,Clat,2010,1,3.66667
BESC-911,Clat,2010,1,4
BESC-167,Clat,2010,1,4
SLMC-28-1,Clat,2010,1,5.33333
GW-9805,Clat,2010,1,2
BESC-89,Clat,2010,1,3
BESC-107,Clat,2010,1,4
BESC-805,Clat,2010,1,4.33333
BESC-311,Clat,2010,1,3
BESC-327,Clat,2010,1,3.33333
YALE-27-2,Clat,2010,1,5.33333
BESC-453,Clat,2010,1,5.33333
BESC-81,Clat,2010,1,2.66667
GW-4579,Clat,2010,1,4.66667
CHWH-27-1,Clat,2010,1,4
BESC-60,Clat,2010,1,3.33333
SKWD-24-4,Clat,2010,1,4.66667
BESC-226,Clat,2010,1,4
BESC-199,Clat,2010,1,4
BESC-55,Clat,2010,1,3
BESC-802,Clat,2010,1,4
GW-9863,Clat,2010,1,6
BESC-292,Clat,2010,1,4.66667
BESC-22,Clat,2010,1,4.66667
BESC-388,Clat,2010,1,4
BESC-216,Clat,2010,1,4
KLND-20-1,Clat,2010,1,5.33333
HARC-26-4,Clat,2010,1,5
HOPF-27-5,Clat,2010,1,3.33333
CNYH-28-4,Clat,2010,1,4
CHWH-27-5,Clat,2010,1,3.33333
GW-9901,Clat,2010,1,4
BESC-78,Clat,2010,1,2.66667
BESC-241,Clat,2010,1,3
BESC-434,Clat,2010,1,3.33333
BESC-324,Clat,2010,1,4
BESC-284,Clat,2010,1,3.33333
GW-9785,Clat,2010,1,3.33333
GW-9858,Clat,2010,1,3
BESC-396,Clat,2010,1,5.66667
BESC-331,Clat,2010,1,4.66667
HOPG-27-5,Clat,2010,1,4
BESC-882,Clat,2010,1,3.33333
BESC-440,Clat,2010,1,3.66667
BESC-361,Clat,2010,1,3.66667
BESC-239,Clat,2010,1,4.33333
GW-9580,Clat,2010,1,3.33333
GW-9821,Clat,2010,1,3.33333
KLND-20-3,Clat,2010,1,5.33333
BESC-123,Clat,2010,1,4
BESC-41,Clat,2010,1,5
GW-9852,Clat,2010,1,4
BESC-322,Clat,2010,1,4.66667
GW-9848,Clat,2010,1,4.66667
BESC-307,Clat,2010,1,5.33333
GW-10995,Clat,2010,1,3
GW-9804,Clat,2010,1,4.66667
BESC-178,Clat,2010,1,4.66667
GW-9587,Clat,2010,1,4.66667
BESC-26,Clat,2010,1,4
KLNG-20-2,Clat,2010,1,5.33333
VNDL-27-1,Clat,2010,1,3
SLMC-28-2,Clat,2010,1,6
GW-11038,Clat,2010,1,2
BESC-351,Clat,2010,1,2
BESC-888,Clat,2010,1,3
BESC-201,Clat,2010,1,3
BESC-113,Clat,2010,1,3.33333
BESC-278,Clat,2010,1,4.33333
LILA-26-4,Clat,2010,1,6
DENB-17-5,Clat,2010,1,6
BESC-891,Clat,2010,1,4
BESC-219,Clat,2010,1,3.33333
BESC-125,Clat,2010,1,2.66667
BESC-359,Clat,2010,1,4.66667
BESC-62,Clat,2010,1,4.66667
BESC-18,Clat,2010,1,3.33333
BESC-256,Clat,2010,1,5.33333
BESC-364,Clat,2010,1,4.66667
BESC-156,Clat,2010,1,4
GW-9776,Clat,2010,1,4.66667
BESC-466,Clat,2010,1,3
GW-11025,Clat,2010,1,5.33333
GW-9816,Clat,2010,1,4.66667
BESC-832,Clat,2010,1,4
BESC-30,Clat,2010,1,3
BESC-187,Clat,2010,1,3.33333
HOMD-21-1,Clat,2010,1,5.33333
MCMN-27-2,Clat,2010,1,4.66667
BESC-61,Clat,2010,1,5.33333
BESC-300,Clat,2010,1,4.33333
BESC-847,Clat,2010,1,3
BESC-248,Clat,2010,1,2.33333
BESC-395,Clat,2010,1,2.66667
BESC-243,Clat,2010,1,2
BESC-181,Clat,2010,1,3.33333
BESC-134,Clat,2010,1,3.33333
GW-9595,Clat,2010,1,3.33333
CMBF-28-4,Clat,2010,1,5.33333
GW-9797,Clat,2010,1,3
BESC-410,Clat,2010,1,NA
CNYH-28-3,Clat,2010,1,5.33333
BESC-133,Clat,2010,1,3.33333
GW-7992,Clat,2010,1,4
BESC-860,Clat,2010,1,3.66667
LILB-26-1,Clat,2010,1,6
BESC-255,Clat,2010,1,3
BESC-171,Clat,2010,1,4.66667
BESC-56,Clat,2010,1,3
BESC-881,Clat,2010,1,4.33333
BESC-910,Clat,2010,1,4.66667
BESC-436,Clat,2010,1,2.66667
GW-9853,Clat,2010,1,5.33333
GW-9967,Clat,2010,1,3.66667
BESC-92,Clat,2010,1,3
BESC-101,Clat,2010,1,4
BESC-883,Clat,2010,1,4.66667
GW-9772,Clat,2010,1,5.33333
BESC-9,Clat,2010,1,3.33333
GW-9803,Clat,2010,1,5.33333
BESC-52,Clat,2010,1,3
BESC-27,Clat,2010,1,3.33333
GW-9969,Clat,2010,1,4
SKWF-24-5,Clat,2010,1,4.33333
BESC-257,Clat,2010,1,3.33333
GW-9896,Clat,2010,1,3
GW-11051,Clat,2010,1,4
SKWA-24-4,Clat,2010,1,5.33333
BESC-70,Clat,2010,1,3
HOMD-21-2,Clat,2010,1,5.33333
GW-9582,Clat,2010,1,2.33333
GW-9588,Clat,2010,1,2
GW-9838,Clat,2010,1,3.66667
SLMB-28-2,Clat,2010,1,NA
GW-10989,Clat,2010,1,4.33333
BESC-897,Clat,2010,1,4
BESC-280,Clat,2010,1,4.33333
WELC-27-2,Clat,2010,1,4.66667
BESC-358,Clat,2010,1,2
BESC-305,Clat,2010,1,3
GW-9831,Clat,2010,1,4.66667
SLMC-28-3,Clat,2010,1,5.66667
BESC-858,Clat,2010,1,3.66667
HOMB-21-2,Clat,2010,1,4.66667
BESC-347,Clat,2010,1,4.33333
GW-9756,Clat,2010,1,4.33333
BESC-321,Clat,2010,1,4.66667
GW-9798,Clat,2010,1,5.33333
HRSP-27-4,Clat,2010,1,5.33333
BESC-83,Clat,2010,1,3
BESC-202,Clat,2010,1,4.33333
SKWA-24-2,Clat,2010,1,NA
BESC-206,Clat,2010,1,3.66667
BESC-872,Clat,2010,1,4.33333
HRSP-27-1,Clat,2010,1,3.33333
BESC-247,Clat,2010,1,2.66667
BESC-843,Clat,2010,1,2.66667
BESC-399,Clat,2010,1,3.33333
BESC-450,Clat,2010,1,3
BESC-14,Clat,2010,1,2.33333
GLCB-26-1,Clat,2010,1,5.33333
GW-9907,Clat,2010,1,2
GW-9834,Clat,2010,1,2.33333
WELC-27-3,Clat,2010,1,3.33333
NHTA-27-3,Clat,2010,1,5.33333
GW-9851,Clat,2010,1,4.33333
BESC-313,Clat,2010,1,5.33333
GW-9833,Clat,2010,1,3.33333
CMBF-28-1,Clat,2010,1,5.33333
GW-9794,Clat,2010,1,3
GW-10983,Clat,2010,1,3.66667
BESC-291,Clat,2010,1,3
LILA-26-1,Clat,2010,1,6
GW-11001,Clat,2010,1,5.33333
GW-9758,Clat,2010,1,4.66667
BESC-907,Clat,2010,1,4.33333
BESC-208,Clat,2010,1,3.66667
BESC-261,Clat,2010,1,4.33333
BESC-446,Clat,2010,1,6
BESC-129,Clat,2010,1,5.33333
BESC-104,Clat,2010,1,4
GW-7978,Clat,2010,1,3.33333
BESC-427,Clat,2010,1,NA
BESC-220,Clat,2010,1,3.66667
BESC-66,Clat,2010,1,3
BESC-869,Clat,2010,1,3.33333
BESC-825,Clat,2010,1,2.33333
BESC-378,Clat,2010,1,3
BESC-345,Clat,2010,1,3.33333
BESC-337,Clat,2010,1,3
MCMN-27-3,Clat,2010,1,3.33333
HARB-26-4,Clat,2010,1,4.33333
KTMB-12-3,Clat,2010,1,5.66667
BESC-432,Clat,2010,1,3.33333
GW-9761,Clat,2010,1,5.33333
BESC-848,Clat,2010,1,3.33333
KLNB-20-3,Clat,2010,1,5.66667
GW-11042,Clat,2010,1,4
GW-11053,Clat,2010,1,4.66667
GW-9880,Clat,2010,1,3.33333
KLNE-20-4,Clat,2010,1,5.33333
GW-7976,Clat,2010,1,3.33333
BESC-24,Clat,2010,1,3.33333
GW-9814,Clat,2010,1,4.66667
BESC-845,Clat,2010,1,3.33333
SKWE-24-4,Clat,2010,1,4.66667
CMBF-28-3,Clat,2010,1,5
BESC-397,Clat,2010,1,4
BESC-865,Clat,2010,1,4
BESC-124,Clat,2010,1,3
BESC-109,Clat,2010,1,3.33333
BESC-379,Clat,2010,1,3.33333
BESC-873,Clat,2010,1,4
BESC-182,Clat,2010,1,4.66667
HARB-26-5,Clat,2010,1,5.33333
BESC-293,Clat,2010,1,5
KLNB-20-2,Clat,2010,1,5.66667
BESC-335,Clat,2010,1,4
KLNE-20-3,Clat,2010,1,6
BESC-87,Clat,2010,1,2.66667
BESC-231,Clat,2010,1,3.33333
BESC-130,Clat,2010,1,3
GW-9578,Clat,2010,1,3.33333
BESC-162,Clat,2010,1,3.33333
BESC-459,Clat,2010,1,3
GW-9768,Clat,2010,1,4.33333
GW-9889,Clat,2010,1,3.33333
BESC-385,Clat,2010,1,2.66667
GW-11032,Clat,2010,1,2
BESC-806,Clat,2010,1,4.66667
CA-05-05,Clat,2010,1,NA
GW-9796,Clat,2010,1,4
CA-05-06,Clat,2010,1,NA
